time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0484221073095,0.0526179344651,12.2873126749,6.22180082519,6.21787711839,0.0,0.252061404419,-0.120899906641,3.47264113842,-0.139528497607,-0.149879657534,0.0,463.12188408390625,464.45377049757775,465.370939680697,464.6810080236381
1.3800000000000008,0.0649598315389,0.0440408955632,12.4990641614,6.21423274796,6.20897605024,0.0,0.300092819924,-0.165748400308,3.58526739114,-0.150622778927,-0.154608799279,0.0,453.20553836221853,452.8041171395512,453.8902495701325,452.9802536774741
1.4400000000000008,0.0844490895114,0.0327205475911,12.7159794053,6.20543683594,6.19975735516,0.0,0.350421978973,-0.212414464776,3.64490292643,-0.157338953441,-0.152914586682,0.0,437.71146342950505,437.8296408769262,437.6336127849882,437.05172657645653
1.5000000000000009,0.106874961337,0.0186578083704,12.933748238,6.20128170093,6.20120884694,0.0,0.397019377457,-0.256712079768,3.61411221962,-0.133327530021,-0.118385913185,0.0,406.152272430494,409.2169596064612,407.6279489671575,409.74513498348546
1.560000000000001,0.132062167452,0.00189225278985,13.1492481724,6.19337101633,6.19409371736,0.0,0.443137173041,-0.302778541869,3.56923156859,-0.138009541974,-0.119516751556,0.0,403.46886137022113,403.3524869018219,403.286952690805,402.8449489620755
1.620000000000001,0.160230353969,-0.0178661733119,13.3631206942,6.18507883083,6.18748297406,0.0,0.496376191035,-0.356540544467,3.5597305448,-0.139431008731,-0.112430585719,0.0,415.10996958649196,415.71802091588165,415.4569926900129,415.31307703067546
1.680000000000001,0.191808227397,-0.0410875915943,13.5774524704,6.18032484946,6.18132632018,0.0,0.556758999773,-0.417939372463,3.58444538226,-0.119778412699,-0.122125071689,0.0,428.2898819783934,427.45195886974346,425.52514633416706,427.1872139477766
1.740000000000001,0.22744803216,-0.0683939505959,13.796390556,6.17804567235,6.1757397174,0.0,0.631793960575,-0.492434026539,3.71294504849,-0.14527626488,-0.108822390552,0.0,459.34173603934386,460.38358590027434,462.2866449231184,460.2585525044744
1.8000000000000012,0.267773631187,-0.100314345577,14.0236876515,6.1701201117,6.17259457618,0.0,0.712693571686,-0.57239260566,3.86293367439,-0.136660686228,-0.0898352840583,0.0,466.9472255476865,468.41759399140494,468.54140005229254,469.19304186905373
1.8600000000000012,0.312854844281,-0.137011734364,14.2584153152,6.16640926128,6.16746754518,0.0,0.790480459,-0.65115611801,3.96082193722,-0.161101622949,-0.0967814470591,0.0,454.3025700287611,453.73826998819936,454.36609747556594,452.3830388093849
1.9200000000000013,0.362797730677,-0.178584315426,14.4997856563,6.16738422906,6.16313293746,0.0,0.874660347269,-0.734393919584,4.08431402894,-0.19805706606,-0.111328066943,0.0,463.07384116781833,461.919530924871,464.2208216932923,461.2838515338248
1.9800000000000013,0.417524601856,-0.224826587058,14.7456489562,6.15956545954,6.16041869727,0.0,0.949806454217,-0.807725808061,4.11083843441,-0.177140470779,-0.0906816642124,0.0,431.97458237509613,433.7024388151612,432.66340283409795,434.3844889733716
2.0400000000000014,0.476539188942,-0.27535145103,14.9909467331,6.14915387839,6.15804931456,0.0,1.01752152411,-0.87728139203,4.06571206609,-0.183582337368,-0.111118281264,0.0,410.3877326205531,408.5604190540553,410.2443002671964,409.63780810226524
2.1000000000000014,0.54074883045,-0.331346735039,15.2419602099,6.14544165319,6.15167425751,0.0,1.12343953213,-0.989575824534,4.30025697198,-0.155156358343,-0.118359415901,0.0,497.52256571138497,496.98209673598853,496.7428107293127,498.7975055541624
2.1600000000000015,0.610850569104,-0.393546412978,15.502401722,6.13637851624,6.14503992227,0.0,1.21387104679,-1.08458207291,4.38047790981,-0.150790353661,-0.127143701545,0.0,453.8884055863338,453.16982064510535,453.650597881401,453.9793178094551
2.2200000000000015,0.687319511644,-0.462471827617,15.7733558248,6.1299380955,6.13934041024,0.0,1.33561561268,-1.21353586791,4.64986922112,-0.169719396463,-0.14360677584,0.0,510.6846942629624,509.49521149397265,512.5670605470018,511.2000779082587
2.2800000000000016,0.770175044946,-0.538193031582,16.0532301286,6.11997691734,6.13474624483,0.0,1.42662406956,-1.31137492534,4.67879243568,-0.165621376376,-0.12280516015,0.0,440.4853888910678,442.18508727999705,441.9965404190201,442.3069115779887
2.3400000000000016,0.859052006162,-0.620476691789,16.3378703744,6.11112546305,6.12765363127,0.0,1.53658307604,-1.43223408853,4.80819775089,-0.155344569926,-0.118130115177,0.0,473.65012595212914,473.9972999931731,474.3759674133093,475.141362861517
2.4000000000000017,0.954327168142,-0.709906500112,16.6285725257,6.10341525315,6.14366907066,0.0,1.63758959741,-1.54948041007,4.88153892054,-0.170499060455,-0.0666635966881,0.0,456.5206378179817,460.60089794970713,459.6593634531813,458.4330655448891
2.4600000000000017,1.05527245597,-0.806379659045,16.9227884628,6.09334816098,6.13974634974,0.0,1.72755123127,-1.66717065474,4.9250410445,-0.167119267811,-0.0645940784702,0.0,449.6709476772252,449.83541910054214,450.85208720452744,451.09809828386653
2.520000000000002,1.16108181226,-0.909326178483,17.215553922,6.08354626365,6.1392427881,0.0,1.79945266984,-1.76516214522,4.83390125455,-0.173656483004,-0.0859462173978,0.0,407.7467444148068,405.8298278924583,406.2875023571775,405.6703929550342
2.580000000000002,1.27185715689,-1.01919036891,17.5071621674,6.07344198325,6.13721306163,0.0,1.89317620189,-1.89786266843,4.88568906563,-0.16859219269,-0.0677382930653,0.0,453.8458999872826,455.30020438495114,453.7454973439128,454.12423527008303
2.640000000000002,1.38732823314,-1.13585111626,17.7954916516,6.06383736787,6.13726593462,0.0,1.95591369871,-1.99158445455,4.72569072807,-0.16187166007,-0.0466788000128,0.0,382.0558799602919,384.0556684498048,381.56136746984225,382.1711736876218
2.700000000000002,1.50737089085,-1.25947758933,18.0796197895,6.05619268069,6.13715830849,0.0,2.04541456866,-2.12996458474,4.74477869802,-0.147275371679,-0.0658961212893,0.0,444.7150180274373,443.13598838998996,444.3082267970686,445.48018659813755
2.760000000000002,1.6331847278,-1.39215454993,18.3674434265,6.04804774736,6.13321531558,0.0,2.14865088533,-2.29327421303,4.84833238344,-0.157665110259,-0.0654430729198,0.0,472.8418460879567,472.8738375627049,472.13680313728037,471.31443929746473
2.820000000000002,1.76506325647,-1.5344999107,18.6601405807,6.03857760992,6.13120437597,0.0,2.24738570711,-2.45237367567,4.90741057328,-0.158402672381,-0.0514342810044,0.0,459.66749373356106,460.773978157529,460.89423727307553,460.81326380990635
2.880000000000002,1.9025274978,-1.68600800677,18.9540575599,6.02987871578,6.13243612522,0.0,2.33458680145,-2.59862603259,4.88945313494,-0.169507006884,-0.0298402843311,0.0,436.5706140275181,438.36783954876574,437.3909103116613,436.43941849609257
2.940000000000002,2.04556664301,-1.84713759954,19.2495210493,6.02281479748,6.14315516704,0.0,2.4320900175,-2.77298520991,4.95874984555,-0.190053018429,-0.069803583397,0.0,467.7274712215757,464.6030974547069,466.90300520952064,465.2685489341121
3.000000000000002,2.19436010093,-2.01906403481,19.5497479127,6.01356749349,6.14208194802,0.0,2.52766255311,-2.95867928117,5.0477349817,-0.175125160574,-0.0516328375006,0.0,473.17743776061513,474.5717538213818,473.14813928573733,474.26533551892845
3.0600000000000023,2.34871606581,-2.20201467249,19.8541044587,6.00309312746,6.14421245556,0.0,2.61715290913,-3.14056465366,5.09662553509,-0.178654441788,-0.0779102338491,0.0,465.4952641344414,463.4315366503167,462.57357464551035,462.26688274055954
3.1200000000000023,2.50844273403,-2.39614025589,20.1615470599,5.9965413443,6.13998405973,0.0,2.70734539155,-3.33079883981,5.15051078767,-0.157460496838,-0.0865260786862,0.0,467.420977473459,466.7439947751826,465.92075981374893,467.5484334811575
3.1800000000000024,2.67349359633,-2.60150528206,20.4711325548,5.99152701124,6.13842046452,0.0,2.79439521291,-3.51508051042,5.16834911979,-0.181757867905,-0.0668268730674,0.0,456.6592871133276,458.22332785415676,458.18657899647405,456.22495600529624
3.2400000000000024,2.84392347145,-2.81838176679,20.7828462043,5.98280645007,6.14388744965,0.0,2.88583677493,-3.71486433045,5.22125172567,-0.199195871585,-0.101770984376,0.0,471.4692758109858,468.7564306888503,470.447714113169,469.0630963465439
3.3000000000000025,3.01963400157,-3.04718388124,21.0968485656,5.97186103228,6.13832984936,0.0,2.971573172,-3.91273031351,5.24440490019,-0.189342640016,-0.111174132346,0.0,462.8470638296643,462.0971146941542,462.3603105378951,463.100308953787
3.3600000000000025,3.20032226738,-3.28749579678,21.4104023491,5.9640083287,6.13194511121,0.0,3.05183355288,-4.09830304212,5.20671952217,-0.169991864603,-0.11835206655,0.0,446.2051906988357,445.6072355403552,443.20832134284626,444.7638873856986
3.4200000000000026,3.38677569604,-3.54081186716,21.7268493572,5.9585270319,6.12564329755,0.0,3.16373232713,-4.3457863013,5.3398388462,-0.195017995001,-0.129419924542,0.0,500.717194134789,499.8995396745263,501.4802321325063,499.6318187661459
3.4800000000000026,3.57892481901,-3.80684645427,22.0444328946,5.94714390004,6.12306004562,0.0,3.2413544179,-4.52294599576,5.24585125578,-0.202511933964,-0.155586309108,0.0,433.1482333567764,430.9230815665021,430.1611769583691,429.48629908116527
3.5400000000000027,3.77589070965,-4.083912518,22.3569296706,5.93877481966,6.11441916217,0.0,3.32482078153,-4.71323099432,5.17007297336,-0.225049680622,-0.147580927009,0.0,437.77594991075216,438.41932960883287,439.55688954127646,437.64043508969394
3.6000000000000028,3.97849315917,-4.37353873238,22.6675025434,5.92569883423,6.10667732943,0.0,3.42913017996,-4.94189716977,5.18087568066,-0.233509534322,-0.16040109787,0.0,468.197922953731,467.1786734532599,470.5299519745251,469.8258895999578
3.660000000000003,4.18678640299,-4.67572957769,22.974859942,5.91310905976,6.09705786706,0.0,3.51465459162,-5.1320385801,5.06368139005,-0.247823715816,-0.160189727482,0.0,428.5296947263309,428.52219572322457,429.7915673066057,428.51731363713765
3.720000000000003,4.40033300018,-4.98952607849,23.2751102651,5.90659623678,6.09644895553,0.0,3.60355938206,-5.32852234665,4.94438869769,-0.217335697908,-0.128500935789,0.0,428.2875782273072,430.95324156106864,428.0175402014106,430.54675226523545
3.780000000000003,4.61969611411,-5.3161692394,23.5704274124,5.89399117503,6.08893713155,0.0,3.70903245315,-5.56045989142,4.89822234968,-0.211212335193,-0.124678835562,0.0,455.7963059243946,456.0874313873848,455.63653160770764,456.0814667602243
3.840000000000003,4.84542253463,-5.65678966667,23.8624348939,5.88141175416,6.08198792696,0.0,3.81559306964,-5.79442276504,4.83412942344,-0.215969298866,-0.133955871691,0.0,453.0611885511234,452.2998798427116,453.0576199219616,452.63112161152844
3.900000000000003,5.07790062067,-6.01212074547,24.1515682724,5.8761637044,6.07421009012,0.0,3.93416828384,-6.05025642985,4.80247361395,-0.24761183392,-0.140865002381,0.0,467.74081062113027,467.18611110352117,466.54703572196604,464.02057068345255
3.960000000000003,5.31655561324,-6.3809665849,24.4341029743,5.86161499888,6.06779056635,0.0,4.02139502595,-6.24566181777,4.61479213429,-0.242616381059,-0.126402979411,0.0,412.8474947496141,414.1033775198724,414.36923113372626,414.74298782082775
4.020000000000002,5.56078407095,-6.76224802683,24.7063704047,5.848244129,6.06257437547,0.0,4.1198100543,-6.46469677974,4.45999199533,-0.255808780949,-0.144503567089,0.0,428.9317810629303,427.37442358746495,427.9777289359613,426.7891545464468
4.080000000000001,5.81248353688,-7.15974618833,24.9753412441,5.83620253512,6.06134221193,0.0,4.26980500681,-6.78595569724,4.50349129536,-0.237053653515,-0.175604548401,0.0,499.79446854158186,497.5020477360774,496.41002459461004,497.72958605838573
4.14,6.07137334293,-7.57328285366,25.2394719903,5.82440846672,6.0558721585,0.0,4.36014294369,-6.99956948207,4.30031868091,-0.221139710127,-0.20149158224,0.0,417.47443190844143,415.1731379274606,416.38225982115654,417.7154034331758
4.199999999999998,6.33598274072,-8.000246928,25.4921298738,5.81152443093,6.0437707761,0.0,4.46092110025,-7.23341679332,4.12050832507,-0.215444455401,-0.202563386375,0.0,427.9326110622059,427.79966140607644,426.64612919781814,427.08257186879246
4.259999999999997,6.60629944071,-8.440504318,25.7320029207,5.79908811804,6.03165653248,0.0,4.55036223072,-7.44276568756,3.87460224476,-0.2088815069,-0.201276699612,0.0,403.9301352565337,404.0016560914332,404.5607141552996,405.10172550926626
4.319999999999996,6.88373000713,-8.89639214064,25.9624511318,5.78948265532,6.01967995182,0.0,4.6980346544,-7.75390103947,3.80497201463,-0.228864180287,-0.206144921975,0.0,471.98376091908426,471.5699966877786,473.5254101933843,471.9423059128044
4.379999999999995,7.16941720355,-9.36974760369,26.1859082503,5.7758826611,6.00993706721,0.0,4.8253694148,-8.02540465518,3.64199960995,-0.234221050243,-0.189554708236,0.0,443.5668482939351,444.88824888849973,443.2275844335149,442.7338158583745
4.439999999999993,7.46359592482,-9.86086150096,26.4015995653,5.76236484444,6.00053022291,0.0,4.9809752173,-8.34566351118,3.54538959157,-0.227317245776,-0.175347665033,0.0,471.7094423308856,472.7747356552752,471.47343925807195,471.9566066649621
4.499999999999992,7.76583779718,-10.3690135642,26.6070579529,5.75326552646,5.99332103742,0.0,5.09412197165,-8.59360244483,3.30240250734,-0.251889953717,-0.156577741046,0.0,421.61391526923705,423.2041356508688,422.73191020806746,420.5495402686423
4.559999999999991,8.07582671525,-10.893734771,26.800334506,5.74337530594,5.98813374978,0.0,5.23891107248,-8.89778491839,3.13852357758,-0.228027230956,-0.135277017954,0.0,453.5963601684399,455.2838835112994,454.9409889307491,456.79052013515013
4.6199999999999894,8.39348515263,-11.4351162547,26.9805677097,5.72990013989,5.98330990778,0.0,5.34983598479,-9.14930499926,2.86820697633,-0.224108249513,-0.156392161937,0.0,418.5594132300974,416.6966076128491,417.48479746066386,417.772098423234
4.679999999999988,8.71811849756,-11.9922802683,27.1451494442,5.71929929154,5.97659904107,0.0,5.47150286509,-9.42372110377,2.61663246809,-0.24382793316,-0.175542115291,0.0,428.84683305837433,427.1900439551295,429.3221739713162,427.58982388051004
4.739999999999987,9.05078130963,-12.5672352062,27.2961674367,5.7048004629,5.96838846596,0.0,5.61745500618,-9.74215526281,2.41509426678,-0.240888862691,-0.1600077663,0.0,451.483179767972,452.70798622499944,451.78975008392274,451.96885689729345
4.799999999999986,9.39171647644,-13.1605678516,27.4333168112,5.69047390274,5.9603516808,0.0,5.74727612981,-10.0364368072,2.15472519519,-0.246171759823,-0.1474580234,0.0,433.50866094230037,434.53874052394485,435.00134652758663,434.4982162291706
4.859999999999984,9.74259475227,-13.775275994,27.5597210313,5.6783850376,5.95682702736,0.0,5.94817209223,-10.4541310595,2.05558416786,-0.265351686911,-0.123357137847,0.0,500.29272038895556,502.029397591677,501.52306652078175,500.07132294362106
4.919999999999983,10.1028711444,-14.410808244,27.67333201,5.66249818565,5.94956452027,0.0,6.06121837569,-10.7312435678,1.72976801176,-0.268910268751,-0.120302066338,0.0,420.01197440030137,420.2624852406558,420.87167356812637,420.48734894632287
4.979999999999982,10.4717709955,-15.0661934284,27.7712637773,5.64787208262,5.94237692318,0.0,6.23529669534,-11.1153443663,1.53151317622,-0.256604105823,-0.123762304594,0.0,477.0393896155573,476.7627637950666,477.82214581407777,478.69455703779846
5.0399999999999805,10.8503442912,-15.7434734267,27.8550043834,5.63288003169,5.93589919651,0.0,6.38370438379,-11.4613037446,1.25724875852,-0.250738492176,-0.135696420854,0.0,455.191177648775,454.2202218466957,456.2215713908186,456.62663355810673
